Year,State,County,Average Age,Percent Male,Percent Non-Hispanic White,Percent African American,Percent Hispanic,Percent Other/Unknown,Hospital Readmission Rate,2013 Rural-urban Continuum Code,2013 Urban Influence Code,percent with more than high school,Metro_2013,Unemployment_rate_2015,Median_Household_Income_2015
2015,WI,ONEIDA,71,48.68,95.48,0.16,0.37,3.99,0.1469,7,9,58.2,0,5.8,50297
2015,WI,OUTAGAMIE,69,45.6,90.42,1,1.57,7.01,0.1551,3,2,59.3,1,4,60649
2015,WI,OZAUKEE,74,44.59,93.71,0.94,0.72,4.62,0.143,1,1,73.9,1,3.7,80135
2015,WI,PEPIN,73,47.33,90.5,3.81,1.79,3.9,0.2013,8,4,47.9,0,4.2,50094
2015,WI,PIERCE,71,47.49,96.59,0.35,0.72,2.35,0.1259,1,1,61.9,1,3.9,63735
2015,WI,POLK,71,47.29,90.5,3.81,1.79,3.9,0.1498,6,4,53.2,0,4.8,54946
2015,WI,PORTAGE,71,45.68,94.61,0.25,0.98,4.17,0.1702,4,5,58.8,0,4.6,57010
2015,WI,PRICE,71,49.53,90.5,3.81,1.79,3.9,0.153,9,12,48.4,0,4.5,44932
2015,WI,RACINE,70,45.44,84.43,8.71,4.33,2.53,0.1721,3,2,57.5,1,5.6,57367
2015,WI,RICHLAND,72,47.43,90.5,3.81,1.79,3.9,0.1391,6,6,48.2,0,4.2,46998
2015,WI,ROCK,69,44.56,91.52,4.38,1.86,2.24,0.1668,3,2,52.1,1,5.2,54107
2015,WI,RUSK,70,47.44,90.5,3.81,1.79,3.9,0.1962,6,6,44.8,0,5.5,42289
2015,WI,SAUK,71,46.72,95.58,0.38,0.73,3.31,0.1497,4,5,53.4,0,4.1,52025
2015,WI,SAWYER,71,49.77,90.5,3.81,1.79,3.9,0.153,7,12,56.6,0,7.9,44556
2015,WI,SHAWANO,71,47.24,90.5,3.81,1.79,3.9,0.1489,6,5,45,0,4.9,50948
2015,WI,SHEBOYGAN,71,46.05,91.35,0.51,1.74,6.41,0.1478,3,2,54.3,1,3.8,58190
2015,WI,ST. CROIX,71,47.26,96.37,0.4,0.62,2.61,0.1493,1,1,67.4,1,3.8,74624
2015,WI,TAYLOR,71,48.05,90.5,3.81,1.79,3.9,0.1375,6,6,41.3,0,4.4,48951
2015,WI,TREMPEALEAU,72,48.58,90.5,3.81,1.79,3.9,0.149,6,6,49.8,0,3.9,53695
2015,WI,VERNON,70,49.62,96.71,0.36,0.56,2.37,0.1567,6,6,50.2,0,4.1,49217
2015,WI,VILAS,73,49.41,90.5,3.81,1.79,3.9,0.1559,9,12,61.1,0,7,42993
2015,WI,WALWORTH,72,45.41,94.38,0.36,2.66,2.6,0.1482,4,3,58.3,0,4.7,58554
2015,WI,WASHBURN,71,49.25,90.5,3.81,1.79,3.9,0.1407,7,11,52.6,0,5.4,45043
2015,WI,WASHINGTON,72,44.66,95.19,0.55,0.83,3.43,0.1511,1,1,63.3,1,3.8,70778
2015,WI,WAUKESHA,72,44.35,93.69,1.2,1.36,3.74,0.1494,1,1,71.4,1,3.8,78689
2015,WI,WAUPACA,72,48.79,90.5,3.81,1.79,3.9,0.1391,6,6,46.5,0,4.7,54849
2015,WI,WAUSHARA,70,51.21,90.5,3.81,1.79,3.9,0.1302,6,6,44.5,0,6.3,49912
2015,WI,WINNEBAGO,70,44.93,93.85,1.05,1.23,3.87,0.1336,3,2,58,1,4.3,52725
2015,WI,WOOD,69,47.15,95.71,0.36,1.04,2.89,0.1908,4,5,52.8,0,5.5,51025
